fips,mcc_raw,households,housing_units,peak,base,status,excluded,reason
12131,71399.0,31491.0,56744.0,28060.0,71399,mcc_ok,False,
12133,17062.0,9095.0,10874.0,12329.0,17062,mcc_ok,False,
13001,9991.0,6890.0,8524.0,13183.0,13183,peak_floor,False,
13003,4283.0,3063.0,3494.0,6521.0,6521,excluded,True,peak_exceeds_base
13005,6119.0,3909.0,4807.0,6887.0,6887,peak_floor,False,
13007,1190.0,1097.0,1421.0,1380.0,1421,housing_floor,False,
13009,21849.0,15853.0,20092.0,14982.0,21849,mcc_ok,False,
13011,11560.0,6667.0,7308.0,7511.0,11560,mcc_ok,False,
13013,61060.0,28781.0,30357.0,14449.0,61060,mcc_ok,False,
13015,32190.0,38429.0,42731.0,19932.0,42731,housing_floor,False,
13017,14643.0,7126.0,8122.0,4143.0,14643,mcc_ok,False,
13019,8532.0,6773.0,8059.0,9994.0,9994,peak_floor,False,
13021,81732.0,59480.0,71828.0,43998.0,81732,mcc_ok,False,
13023,5492.0,4223.0,5215.0,2891.0,5492,mcc_ok,False,
13025,8007.0,6649.0,8173.0,9146.0,9146,peak_floor,False,
13027,7555.0,5957.0,7324.0,8123.0,8123,peak_floor,False,
13029,26792.0,15255.0,16753.0,26661.0,26792,mcc_ok,False,
13031,39331.0,29634.0,33086.0,37223.0,39331,mcc_ok,False,
13033,16403.0,8913.0,11106.0,6898.0,16403,mcc_ok,False,
13035,14787.0,8483.0,9509.0,7126.0,14787,mcc_ok,False,
13037,1709.0,1497.0,2044.0,3401.0,3401,excluded,True,peak_exceeds_base
13039,24470.0,20345.0,22774.0,22838.0,24470,mcc_ok,False,
13043,4883.0,4103.0,4640.0,5898.0,5898,peak_floor,False,
13045,70666.0,42996.0,46510.0,26373.0,70666,mcc_ok,False,
13047,34782.0,25775.0,28027.0,27379.0,34782,mcc_ok,False,
13049,5213.0,4043.0,4673.0,6524.0,6524,peak_floor,False,
13051,143708.0,117383.0,134190.0,141489.0,143708,mcc_ok,False,
13053,7621.0,2031.0,2971.0,1394.0,7621,mcc_ok,False,
13055,12575.0,9292.0,10864.0,7844.0,12575,mcc_ok,False,
13057,178437.0,97023.0,101159.0,33595.0,178437,mcc_ok,False,
13059,78630.0,53336.0,55905.0,29289.0,78630,mcc_ok,False,
13061,1158.0,1143.0,1882.0,3050.0,3050,excluded,True,peak_exceeds_base
13063,140866.0,104820.0,113826.0,49422.0,140866,mcc_ok,False,
13065,4096.0,2385.0,3022.0,2037.0,4096,mcc_ok,False,
13067,322249.0,291171.0,308949.0,67177.0,322249,mcc_ok,False,
13069,27859.0,14894.0,17370.0,15230.0,27859,mcc_ok,False,
13071,26516.0,16539.0,19143.0,16997.0,26516,mcc_ok,False,
13073,66977.0,50056.0,59195.0,71235.0,71235,peak_floor,False,
13075,9902.0,6116.0,7318.0,6227.0,9902,mcc_ok,False,
13077,62382.0,54177.0,57067.0,26923.0,62382,mcc_ok,False,
13079,7075.0,4332.0,5187.0,5118.0,7075,mcc_ok,False,
13081,9518.0,7951.0,9926.0,83.0,9926,housing_floor,False,
13083,7648.0,6074.0,7385.0,5422.0,7648,mcc_ok,False,
13085,18801.0,10343.0,12118.0,8646.0,18801,mcc_ok,False,
13087,15925.0,10295.0,13018.0,13136.0,15925,mcc_ok,False,
13089,182341.0,284730.0,325979.0,176310.0,325979,housing_floor,False,
13091,7951.0,6608.0,8617.0,3648.0,8617,housing_floor,False,
13093,6093.0,3787.0,4848.0,3139.0,6093,mcc_ok,False,
13095,60664.0,34041.0,40591.0,4667.0,60664,mcc_ok,False,
13097,97948.0,50552.0,54382.0,34101.0,97948,mcc_ok,False,
13099,6214.0,4016.0,4919.0,1119.0,6214,mcc_ok,False,
13101,2019.0,1227.0,1546.0,704.0,2019,mcc_ok,False,
13103,27148.0,22820.0,24567.0,28667.0,28667,peak_floor,False,
13105,14785.0,7873.0,9316.0,7679.0,14785,mcc_ok,False,
13107,12876.0,8321.0,9982.0,13774.0,13774,peak_floor,False,
13109,4456.0,3914.0,4664.0,6470.0,6470,peak_floor,False,
13111,22160.0,11327.0,17812.0,10925.0,22160,mcc_ok,False,
13113,88729.0,42888.0,45307.0,15677.0,88729,mcc_ok,False,
13115,47505.0,35996.0,40568.0,18578.0,47505,mcc_ok,False,
13117,134644.0,84662.0,88181.0,46734.0,134644,mcc_ok,False,
13119,18696.0,8539.0,10655.0,7757.0,18696,mcc_ok,False,
13121,383737.0,450856.0,493587.0,178832.0,493587,housing_floor,False,
13123,17004.0,12868.0,17850.0,22167.0,22167,peak_floor,False,
13125,1689.0,1052.0,1411.0,2028.0,2028,peak_floor,False,
13127,40392.0,33991.0,42418.0,46361.0,46361,peak_floor,False,
13129,31723.0,20555.0,22876.0,14718.0,31723,mcc_ok,False,
13131,15452.0,9792.0,11506.0,9059.0,15452,mcc_ok,False,
13133,12117.0,7617.0,10142.0,8932.0,12117,mcc_ok,False,
13135,224403.0,317971.0,331184.0,102982.0,331184,housing_floor,False,
13137,34189.0,15606.0,18491.0,18799.0,34189,mcc_ok,False,
13139,97219.0,69387.0,77473.0,49235.0,97219,mcc_ok,False,
13141,4461.0,2785.0,4940.0,7559.0,7559,excluded,True,peak_exceeds_base
13143,16395.0,11357.0,12385.0,10349.0,16395,mcc_ok,False,
13145,11153.0,12204.0,14306.0,9423.0,14306,housing_floor,False,
13147,18626.0,10294.0,12878.0,7303.0,18626,mcc_ok,False,
13149,5960.0,4405.0,4790.0,3952.0,5960,mcc_ok,False,
13151,137362.0,82232.0,87142.0,29929.0,137362,mcc_ok,False,
13153,118038.0,60607.0,66889.0,21504.0,118038,mcc_ok,False,
13155,5703.0,3566.0,4168.0,7511.0,7511,peak_floor,False,
13157,63033.0,25740.0,28209.0,13291.0,63033,mcc_ok,False,
13159,9408.0,5530.0,6334.0,5295.0,9408,mcc_ok,False,
13161,8107.0,5365.0,6372.0,8791.0,8791,peak_floor,False,
13163,8747.0,5826.0,7167.0,9662.0,9662,peak_floor,False,
13165,4479.0,3297.0,4451.0,1616.0,4479,mcc_ok,False,
13167,4550.0,3290.0,3587.0,5645.0,5645,peak_floor,False,
13169,11169.0,10581.0,11662.0,13155.0,13155,peak_floor,False,
13171,12486.0,6918.0,7635.0,5769.0,12486,mcc_ok,False,
13173,5311.0,3544.0,4119.0,1761.0,5311,mcc_ok,False,
13175,24434.0,17813.0,21943.0,10103.0,24434,mcc_ok,False,
13177,16591.0,11806.0,12697.0,13330.0,16591,mcc_ok,False,
13179,32090.0,22975.0,26877.0,24392.0,32090,mcc_ok,False,
13181,4071.0,3015.0,4446.0,5934.0,5934,peak_floor,False,
13183,5091.0,5547.0,6383.0,10838.0,10838,excluded,True,peak_exceeds_base
13185,70771.0,43720.0,49247.0,61947.0,70771,mcc_ok,False,
13187,19256.0,11450.0,13183.0,12962.0,19256,mcc_ok,False,
13189,10984.0,8212.0,9423.0,11232.0,11232,peak_floor,False,
13191,7007.0,4786.0,6814.0,8839.0,8839,peak_floor,False,
13193,5404.0,3985.0,5169.0,6685.0,6685,peak_floor,False,
13195,20879.0,10883.0,12253.0,8432.0,20879,mcc_ok,False,
13197,3995.0,2872.0,3550.0,2544.0,3995,mcc_ok,False,
13199,9739.0,8106.0,9522.0,8834.0,9739,mcc_ok,False,
13201,3209.0,2531.0,2849.0,1198.0,3209,mcc_ok,False,
13205,12078.0,7924.0,9044.0,4506.0,12078,mcc_ok,False,
13207,18899.0,10248.0,11179.0,10238.0,18899,mcc_ok,False,
13209,4636.0,2966.0,3773.0,4785.0,4785,peak_floor,False,
13211,16571.0,7587.0,8474.0,6318.0,16571,mcc_ok,False,
13213,21085.0,14859.0,16080.0,9190.0,21085,mcc_ok,False,
13215,88804.0,79856.0,90488.0,28390.0,90488,housing_floor,False,
13217,49305.0,39906.0,42037.0,16278.0,49305,mcc_ok,False,
13219,36796.0,14330.0,15073.0,8409.0,36796,mcc_ok,False,
13221,8000.0,5273.0,6395.0,4244.0,8000,mcc_ok,False,
13223,111785.0,56715.0,59896.0,29999.0,111785,mcc_ok,False,
13225,18688.0,10164.0,12023.0,7144.0,18688,mcc_ok,False,
13227,17031.0,13042.0,14979.0,11602.0,17031,mcc_ok,False,
13229,10427.0,7460.0,8389.0,12266.0,12266,peak_floor,False,
13231,10373.0,6445.0,7132.0,5978.0,10373,mcc_ok,False,
13233,19098.0,15517.0,17235.0,11874.0,19098,mcc_ok,False,
13235,5122.0,3117.0,4078.0,3970.0,5122,mcc_ok,False,
13237,10183.0,9852.0,13171.0,14823.0,14823,peak_floor,False,
13239,888.0,958.0,1715.0,1921.0,1921,peak_floor,False,
13241,10115.0,7020.0,12078.0,15422.0,15422,peak_floor,False,
13243,2312.0,2553.0,3493.0,4423.0,4423,peak_floor,False,
13245,117219.0,74028.0,92108.0,96050.0,117219,mcc_ok,False,
13247,56753.0,33240.0,35398.0,27695.0,56753,mcc_ok,False,
13249,2185.0,1578.0,1950.0,1596.0,2185,mcc_ok,False,
13251,9974.0,4727.0,6528.0,286.0,9974,mcc_ok,False,
13253,5243.0,3653.0,5046.0,1732.0,5243,mcc_ok,False,
13255,32004.0,26303.0,27957.0,8627.0,32004,mcc_ok,False,
13257,16529.0,10213.0,12342.0,11209.0,16529,mcc_ok,False,
13259,1952.0,1738.0,2115.0,2426.0,2426,peak_floor,False,
13261,13979.0,10639.0,13493.0,13270.0,13979,mcc_ok,False,
13263,2895.0,2538.0,3066.0,1751.0,3066,housing_floor,False,
13265,900.0,643.0,1013.0,1316.0,1316,peak_floor,False,
13267,7806.0,7552.0,9366.0,13127.0,13127,peak_floor,False,
13269,4224.0,3048.0,3946.0,4269.0,4269,peak_floor,False,
13271,8161.0,2948.0,4836.0,3934.0,8161,mcc_ok,False,
13273,3865.0,3300.0,4245.0,5810.0,5810,peak_floor,False,
13275,36396.0,18168.0,20796.0,8661.0,36396,mcc_ok,False,
13277,24544.0,15328.0,17392.0,31071.0,31071,peak_floor,False,
13279,17512.0,9754.0,12062.0,14610.0,17512,mcc_ok,False,
13281,13058.0,5464.0,8618.0,6088.0,13058,mcc_ok,False,
13283,3505.0,2295.0,2858.0,4510.0,4510,peak_floor,False,
13285,31848.0,25587.0,28939.0,7259.0,31848,mcc_ok,False,
13287,4828.0,3121.0,3916.0,4866.0,4866,peak_floor,False,
13289,3412.0,2900.0,4047.0,1505.0,4047,housing_floor,False,
13291,25706.0,10759.0,14755.0,16904.0,25706,mcc_ok,False,
13293,20124.0,10412.0,12331.0,3423.0,20124,mcc_ok,False,
13295,39350.0,26087.0,29339.0,13372.0,39350,mcc_ok,False,
13297,63040.0,34070.0,35783.0,13460.0,63040,mcc_ok,False,
13299,21266.0,12756.0,15921.0,18194.0,21266,mcc_ok,False,
13301,2705.0,1945.0,2558.0,3156.0,3156,peak_floor,False,
13303,10974.0,7256.0,8651.0,7592.0,10974,mcc_ok,False,
13305,16057.0,10754.0,12487.0,13239.0,16057,mcc_ok,False,
13307,988.0,876.0,1207.0,2409.0,2409,excluded,True,peak_exceeds_base
13309,5211.0,1597.0,2434.0,827.0,5211,mcc_ok,False,
13311,19687.0,10344.0,13798.0,13411.0,19687,mcc_ok,False,
13313,71130.0,35797.0,39213.0,22179.0,71130,mcc_ok,False,
13315,4661.0,2499.0,3453.0,2668.0,4661,mcc_ok,False,
13317,7535.0,4032.0,5182.0,4252.0,7535,mcc_ok,False,
13319,4059.0,3313.0,4307.0,2305.0,4307,housing_floor,False,
13321,8795.0,7896.0,9258.0,2851.0,9258,housing_floor,False,
15001,87747.0,72468.0,88965.0,36430.0,88965,housing_floor,False,
15003,308098.0,333700.0,369775.0,62188.0,369775,housing_floor,False,
15005,37.0,32.0,96.0,,96,housing_floor,False,
15007,34835.0,22978.0,30236.0,56195.0,56195,excluded,True,peak_exceeds_base
15009,73551.0,54728.0,71801.0,66478.0,73551,mcc_ok,False,
16001,256537.0,190641.0,198516.0,29618.0,256537,mcc_ok,False,
16003,2117.0,1687.0,2648.0,3127.0,3127,peak_floor,False,
16005,43884.0,32704.0,35186.0,31731.0,43884,mcc_ok,False,
16007,5253.0,2323.0,3895.0,4745.0,5253,mcc_ok,False,
16009,4666.0,3826.0,4666.0,8756.0,8756,excluded,True,peak_exceeds_base
16011,19837.0,15627.0,17028.0,7882.0,19837,mcc_ok,False,
16013,11965.0,9298.0,15562.0,9582.0,15562,housing_floor,False,
16015,3491.0,3396.0,5497.0,11045.0,11045,excluded,True,peak_exceeds_base
16017,27216.0,19228.0,26374.0,28983.0,28983,peak_floor,False,
16019,79451.0,42402.0,45510.0,45980.0,79451,mcc_ok,False,
16021,4261.0,4710.0,5456.0,4041.0,5456,housing_floor,False,
16023,81.0,1024.0,1285.0,1044.0,1285,housing_floor,False,
16025,469.0,323.0,678.0,1946.0,1946,excluded,True,peak_exceeds_base
16027,112896.0,79728.0,82374.0,41064.0,112896,mcc_ok,False,
16029,3639.0,2527.0,3130.0,2197.0,3639,mcc_ok,False,
16031,14726.0,8180.0,8904.0,4987.0,14726,mcc_ok,False,
16033,685.0,258.0,449.0,560.0,685,mcc_ok,False,
16035,3978.0,3511.0,4573.0,5580.0,5580,peak_floor,False,
16037,2468.0,1808.0,3130.0,1104.0,3130,housing_floor,False,
16039,13404.0,10760.0,12119.0,7869.0,13404,mcc_ok,False,
16041,11748.0,4672.0,5027.0,6717.0,11748,mcc_ok,False,
16043,1866.0,4320.0,8564.0,7374.0,8564,housing_floor,False,
16045,8691.0,7196.0,7640.0,11910.0,11910,peak_floor,False,
16047,7548.0,5413.0,6077.0,7050.0,7548,mcc_ok,False,
16049,9920.0,6603.0,8880.0,6938.0,9920,mcc_ok,False,
16051,8995.0,9623.0,10241.0,16466.0,16466,excluded,True,peak_exceeds_base
16053,11738.0,8092.0,8624.0,10206.0,11738,mcc_ok,False,
16055,103287.0,67002.0,75686.0,27135.0,103287,mcc_ok,False,
16057,17870.0,15929.0,17301.0,15094.0,17870,mcc_ok,False,
16059,3727.0,3328.0,4609.0,7279.0,7279,excluded,True,peak_exceeds_base
16061,1808.0,1566.0,1811.0,11126.0,11126,excluded,True,peak_exceeds_base
16063,2360.0,1846.0,1952.0,6692.0,6692,excluded,True,peak_exceeds_base
16065,8877.0,11979.0,14328.0,14216.0,14328,housing_floor,False,
16067,11696.0,7474.0,8330.0,6680.0,11696,mcc_ok,False,
16069,19938.0,17124.0,18382.0,9627.0,19938,mcc_ok,False,
16071,3921.0,1841.0,2032.0,2914.0,3921,mcc_ok,False,
16073,5501.0,4227.0,4760.0,3332.0,5501,mcc_ok,False,
16075,11846.0,9352.0,9802.0,9231.0,11846,mcc_ok,False,
16077,3842.0,2671.0,2948.0,6485.0,6485,excluded,True,peak_exceeds_base
16079,8461.0,5478.0,7021.0,19035.0,19035,excluded,True,peak_exceeds_base
16081,1775.0,4317.0,5958.0,7112.0,7112,peak_floor,False,
16083,46267.0,33360.0,35014.0,12744.0,46267,mcc_ok,False,
16085,5992.0,3806.0,12359.0,16706.0,16706,peak_floor,False,
16087,2900.0,4143.0,4551.0,2721.0,4551,housing_floor,False,
17001,31760.0,27490.0,30226.0,21688.0,31760,mcc_ok,False,
17003,2842.0,1727.0,3000.0,882.0,3000,housing_floor,False,
17005,5736.0,6220.0,6895.0,3411.0,6895,housing_floor,False,
17007,20979.0,19024.0,20183.0,7254.0,20979,mcc_ok,False,
17009,3007.0,2066.0,2342.0,2690.0,3007,mcc_ok,False,
17011,18642.0,13901.0,15640.0,7252.0,18642,mcc_ok,False,
17013,1865.0,1205.0,2322.0,1391.0,2322,housing_floor,False,
17015,7336.0,6317.0,8197.0,4732.0,8197,housing_floor,False,
17017,6087.0,5004.0,5684.0,4486.0,6087,mcc_ok,False,
17019,90035.0,82467.0,93444.0,30548.0,93444,housing_floor,False,
17021,13660.0,13473.0,15210.0,9971.0,15210,housing_floor,False,
17023,7829.0,6447.0,7365.0,4592.0,7829,mcc_ok,False,
17025,9085.0,5477.0,6171.0,5589.0,9085,mcc_ok,False,
17027,12465.0,14493.0,15628.0,12244.0,15628,housing_floor,False,
17029,24455.0,20385.0,22786.0,9390.0,24455,mcc_ok,False,
17031,2162007.0,2066248.0,2261319.0,279858.0,2261319,housing_floor,False,
17033,10220.0,7481.0,8481.0,8583.0,10220,mcc_ok,False,
17035,4929.0,4142.0,4734.0,2378.0,4929,mcc_ok,False,
17037,79682.0,39139.0,41399.0,10587.0,79682,mcc_ok,False,
17039,6665.0,6644.0,7333.0,5542.0,7333,housing_floor,False,
17041,8333.0,7640.0,8484.0,8942.0,8942,peak_floor,False,
17043,313751.0,348870.0,365347.0,64595.0,365347,housing_floor,False,
17045,8690.0,7598.0,8265.0,9575.0,9575,peak_floor,False,
17047,4061.0,2625.0,3055.0,2077.0,4061,mcc_ok,False,
17049,14830.0,14098.0,15313.0,4910.0,15313,housing_floor,False,
17051,7295.0,7678.0,8839.0,5822.0,8839,housing_floor,False,
17053,5462.0,5689.0,6266.0,3062.0,6266,housing_floor,False,
17055,19260.0,16095.0,18478.0,9280.0,19260,mcc_ok,False,
17057,12940.0,13955.0,15895.0,6017.0,15895,housing_floor,False,
17059,2453.0,2155.0,2512.0,2416.0,2512,housing_floor,False,
17061,5200.0,4543.0,5820.0,3428.0,5820,housing_floor,False,
17063,43433.0,20376.0,21195.0,7748.0,43433,mcc_ok,False,
17065,4619.0,3271.0,3821.0,2205.0,4619,mcc_ok,False,
17067,9010.0,7510.0,8956.0,5674.0,9010,mcc_ok,False,
17069,1910.0,1480.0,2263.0,1712.0,2263,housing_floor,False,
17071,3381.0,2745.0,3387.0,3735.0,3735,peak_floor,False,
17073,40978.0,20187.0,22213.0,6594.0,40978,mcc_ok,False,
17075,10038.0,11217.0,12815.0,5566.0,12815,housing_floor,False,
17077,26616.0,23133.0,27835.0,6017.0,27835,housing_floor,False,
17079,4528.0,3710.0,4225.0,2356.0,4528,mcc_ok,False,
17081,22670.0,14778.0,16659.0,12259.0,22670,mcc_ok,False,
17083,7718.0,7735.0,9834.0,4578.0,9834,housing_floor,False,
17085,3617.0,10074.0,13439.0,3618.0,13439,housing_floor,False,
17087,6500.0,4106.0,5536.0,2467.0,6500,mcc_ok,False,
17089,127850.0,182319.0,188854.0,23054.0,188854,housing_floor,False,
17091,85550.0,40591.0,45312.0,26788.0,85550,mcc_ok,False,
17093,92751.0,43878.0,45078.0,21067.0,92751,mcc_ok,False,
17095,25998.0,20734.0,23809.0,10484.0,25998,mcc_ok,False,
17097,581008.0,254794.0,269416.0,42379.0,581008,mcc_ok,False,
17099,63017.0,45130.0,49796.0,30069.0,63017,mcc_ok,False,
17101,7796.0,5426.0,6355.0,5250.0,7796,mcc_ok,False,
17103,25665.0,13669.0,14993.0,9505.0,25665,mcc_ok,False,
17105,25191.0,14665.0,15909.0,8057.0,25191,mcc_ok,False,
17107,10899.0,11101.0,11985.0,12597.0,12597,peak_floor,False,
17109,12745.0,11600.0,13655.0,4645.0,13655,housing_floor,False,
17111,120381.0,115467.0,119985.0,36109.0,120381,mcc_ok,False,
17113,81860.0,68491.0,74822.0,10089.0,81860,mcc_ok,False,
17115,45051.0,43362.0,49757.0,19996.0,49757,housing_floor,False,
17117,15453.0,17567.0,21091.0,6125.0,21091,housing_floor,False,
17119,107855.0,108914.0,118715.0,24593.0,118715,housing_floor,False,
17121,15234.0,15236.0,17431.0,8582.0,17431,housing_floor,False,
17123,7906.0,4967.0,5828.0,5527.0,7906,mcc_ok,False,
17125,4847.0,5788.0,6646.0,2621.0,6646,housing_floor,False,
17127,8175.0,5413.0,6832.0,1312.0,8175,mcc_ok,False,
17129,4167.0,5085.0,5605.0,2351.0,5605,housing_floor,False,
17131,8972.0,6435.0,7311.0,6907.0,8972,mcc_ok,False,
17133,15588.0,13565.0,14560.0,9159.0,15588,mcc_ok,False,
17135,10344.0,11259.0,12539.0,5667.0,12539,housing_floor,False,
17137,16522.0,13293.0,15072.0,11730.0,16522,mcc_ok,False,
17139,6492.0,5824.0,6196.0,2845.0,6492,mcc_ok,False,
17141,42029.0,20807.0,22640.0,12845.0,42029,mcc_ok,False,
17143,137518.0,76414.0,84963.0,23261.0,137518,mcc_ok,False,
17145,11975.0,8147.0,9170.0,6266.0,11975,mcc_ok,False,
17147,6148.0,6783.0,7377.0,6376.0,7377,housing_floor,False,
17149,6793.0,5734.0,7308.0,4777.0,7308,housing_floor,False,
17151,1842.0,1349.0,2317.0,1344.0,2317,housing_floor,False,
17153,3212.0,1886.0,2862.0,1576.0,3212,mcc_ok,False,
17155,2501.0,2400.0,3071.0,3191.0,3191,peak_floor,False,
17157,14970.0,11650.0,13412.0,5667.0,14970,mcc_ok,False,
17159,9109.0,6485.0,7364.0,3479.0,9109,mcc_ok,False,
17161,83685.0,61014.0,66731.0,56765.0,83685,mcc_ok,False,
17163,94355.0,100701.0,115165.0,40861.0,115165,housing_floor,False,
17165,12967.0,10165.0,11579.0,7444.0,12967,mcc_ok,False,
17167,138475.0,84017.0,92938.0,48681.0,138475,mcc_ok,False,
17169,2847.0,2725.0,3316.0,2137.0,3316,housing_floor,False,
17171,2163.0,1952.0,2389.0,5378.0,5378,excluded,True,peak_exceeds_base
17173,5708.0,8762.0,10053.0,4823.0,10053,housing_floor,False,
17175,3173.0,2326.0,2588.0,3454.0,3454,peak_floor,False,
17177,12248.0,19337.0,21402.0,6972.0,21402,housing_floor,False,
17179,80878.0,53676.0,58634.0,18680.0,80878,mcc_ok,False,
17181,10277.0,6763.0,7869.0,4813.0,10277,mcc_ok,False,
17183,46373.0,29904.0,34496.0,32688.0,46373,mcc_ok,False,
17185,9760.0,4778.0,5411.0,515.0,9760,mcc_ok,False,
17187,8244.0,6836.0,7602.0,6801.0,8244,mcc_ok,False,
17189,7318.0,5747.0,6415.0,4804.0,7318,mcc_ok,False,
17191,10404.0,6848.0,7694.0,5406.0,10404,mcc_ok,False,
17193,8994.0,5676.0,6778.0,2189.0,8994,mcc_ok,False,
17195,44026.0,23164.0,25860.0,17218.0,44026,mcc_ok,False,
17197,299468.0,239064.0,251029.0,98024.0,299468,mcc_ok,False,
17199,35624.0,28521.0,31811.0,10894.0,35624,mcc_ok,False,
17201,120789.0,115214.0,125039.0,24445.0,125039,housing_floor,False,
17203,24080.0,14725.0,15711.0,7536.0,24080,mcc_ok,False,
18001,12012.0,12349.0,13212.0,6307.0,13212,housing_floor,False,
18003,156661.0,151877.0,162764.0,31766.0,162764,housing_floor,False,
18005,32212.0,32773.0,35328.0,19615.0,35328,housing_floor,False,
18007,4132.0,3423.0,3795.0,2240.0,4132,mcc_ok,False,
18009,7872.0,4980.0,5864.0,6277.0,7872,mcc_ok,False,
18011,40708.0,26959.0,28372.0,4769.0,40708,mcc_ok,False,
18013,7184.0,6580.0,8484.0,7373.0,8484,housing_floor,False,
18015,9746.0,7967.0,9525.0,2767.0,9746,mcc_ok,False,
18017,24298.0,14970.0,16387.0,1131.0,24298,mcc_ok,False,
18019,57051.0,47844.0,52750.0,14305.0,57051,mcc_ok,False,
18021,13163.0,10422.0,11651.0,10399.0,13163,mcc_ok,False,
18023,19855.0,12382.0,13481.0,6298.0,19855,mcc_ok,False,
18025,4537.0,4336.0,5863.0,4081.0,5863,housing_floor,False,
18027,19859.0,11606.0,12739.0,3031.0,19859,mcc_ok,False,
18029,19563.0,19915.0,20884.0,5572.0,20884,housing_floor,False,
18031,12884.0,10301.0,11554.0,4556.0,12884,mcc_ok,False,
18033,30185.0,16983.0,18157.0,2978.0,30185,mcc_ok,False,
18035,81395.0,46159.0,51613.0,10696.0,81395,mcc_ok,False,
18037,31718.0,17437.0,18595.0,31.0,31718,mcc_ok,False,
18039,70799.0,71751.0,79808.0,23112.0,79808,housing_floor,False,
18041,8302.0,9672.0,10896.0,5068.0,10896,housing_floor,False,
18043,33246.0,30911.0,34358.0,13539.0,34358,housing_floor,False,
18045,5608.0,6820.0,7795.0,3431.0,7795,housing_floor,False,
18047,8579.0,8976.0,9687.0,2624.0,9687,housing_floor,False,
18049,9014.0,7794.0,9540.0,4807.0,9540,housing_floor,False,
18051,14941.0,12978.0,14658.0,5509.0,14941,mcc_ok,False,
18053,47771.0,26550.0,29856.0,9421.0,47771,mcc_ok,False,
18055,18602.0,12643.0,14385.0,7070.0,18602,mcc_ok,False,
18057,159187.0,129749.0,136401.0,25996.0,159187,mcc_ok,False,
18059,40256.0,31424.0,32477.0,3694.0,40256,mcc_ok,False,
18061,14809.0,14743.0,16752.0,7689.0,16752,housing_floor,False,
18063,75181.0,64403.0,67177.0,16873.0,75181,mcc_ok,False,
18065,18806.0,18549.0,20978.0,4552.0,20978,housing_floor,False,
18067,41367.0,34957.0,39613.0,26416.0,41367,mcc_ok,False,
18069,13799.0,15165.0,16241.0,5443.0,16241,housing_floor,False,
18071,23340.0,17574.0,19144.0,11902.0,23340,mcc_ok,False,
18073,19212.0,12554.0,13579.0,1790.0,19212,mcc_ok,False,
18075,9495.0,8091.0,8919.0,2557.0,9495,mcc_ok,False,
18077,15913.0,12890.0,14414.0,8597.0,15913,mcc_ok,False,
18079,13393.0,10461.0,11646.0,5162.0,13393,mcc_ok,False,
18081,57420.0,60274.0,63818.0,12646.0,63818,housing_floor,False,
18083,15843.0,14943.0,16938.0,10907.0,16938,housing_floor,False,
18085,40395.0,31325.0,38312.0,13575.0,40395,mcc_ok,False,
18087,12796.0,12641.0,14882.0,4734.0,14882,housing_floor,False,
18089,252565.0,191872.0,215277.0,52758.0,252565,mcc_ok,False,
18091,58242.0,43235.0,49763.0,17383.0,58242,mcc_ok,False,
18093,21226.0,18873.0,20538.0,7003.0,21226,mcc_ok,False,
18095,76324.0,51788.0,58913.0,19615.0,76324,mcc_ok,False,
18097,493304.0,392837.0,436859.0,66663.0,493304,mcc_ok,False,
18099,20986.0,16915.0,19828.0,6460.0,20986,mcc_ok,False,
18101,5044.0,3963.0,4593.0,2168.0,5044,mcc_ok,False,
18103,21325.0,13069.0,14901.0,1261.0,21325,mcc_ok,False,
18105,75424.0,57466.0,64009.0,49646.0,75424,mcc_ok,False,
18107,22711.0,15404.0,16504.0,3074.0,22711,mcc_ok,False,
18109,31873.0,27138.0,29442.0,12304.0,31873,mcc_ok,False,
18111,6445.0,5469.0,6037.0,3601.0,6445,mcc_ok,False,
18113,24979.0,17688.0,20127.0,4049.0,24979,mcc_ok,False,
18115,2860.0,2552.0,2736.0,996.0,2860,mcc_ok,False,
18117,12173.0,7951.0,9074.0,2865.0,12173,mcc_ok,False,
18119,13310.0,8466.0,9833.0,8659.0,13310,mcc_ok,False,
18121,7700.0,5725.0,7604.0,1145.0,7700,mcc_ok,False,
