fips,NAME,mcc,households,housing_units,population,peak,ratio_hh,base_repaired,corrupt_outage
51530,"Buena Vista city, Virginia",1.0,2655,2941,6639,1930,0.0003766478342749529,3514.0,False
37089,"Henderson County, North Carolina",24.0,49494,56744,116469,131460,0.0004849072614862408,65506.0,True
53069,"Wahkiakum County, Washington",1.0,1954,2200,4476,5,0.0005117707267144319,2586.0,False
51820,"Waynesboro city, Virginia",6.0,9431,10288,22341,9737,0.0006361997667267522,12482.0,False
56027,"Niobrara County, Wyoming",4.0,1072,1325,2460,683,0.0037313432835820895,1419.0,False
51678,"Lexington city, Virginia",16.0,1991,2525,7346,1952,0.00803616273229533,2635.0,False
37001,"Alamance County, North Carolina",925.0,67370,74055,171779,26704,0.013730146949680867,89166.0,False
37129,"New Hanover County, North Carolina",2544.0,99975,114625,228134,114738,0.0254463615903976,132319.0,False
48243,"Jeff Davis County, Texas",44.0,1095,1810,1992,2358,0.04018264840182648,1449.0,True
37063,"Durham County, North Carolina",6008.0,135469,145518,325101,67952,0.044349629804604745,179296.0,False
48043,"Brewster County, Texas",222.0,4958,5923,9454,5368,0.04477611940298507,6562.0,False
37181,"Vance County, North Carolina",863.0,16123,19392,42492,15555,0.0535260187310054,21339.0,False
48377,"Presidio County, Texas",131.0,2275,3396,6168,4221,0.05758241758241758,3011.0,True
37119,"Mecklenburg County, North Carolina",28172.0,446584,481307,1115403,116836,0.06308331691238378,591063.0,False
56043,"Washakie County, Wyoming",265.0,3414,3856,7725,2699,0.0776215582893966,4518.0,False
16023,"Butte County, Idaho",81.0,1024,1285,2605,1044,0.0791015625,1355.0,False
4023,"Santa Cruz County, Arizona",1340.0,16651,18811,47838,19353,0.08047564710828178,22038.0,False
37183,"Wake County, North Carolina",46622.0,430497,466760,1132103,119303,0.1082980833780491,569771.0,False
37037,"Chatham County, North Carolina",3797.0,31131,34190,76754,17868,0.121968455879991,41202.0,False
37035,"Catawba County, North Carolina",8165.0,64442,71047,161011,30796,0.12670308184103535,85290.0,False
37125,"Moore County, North Carolina",5708.0,41782,48595,100759,40736,0.13661385285529654,55299.0,False
25019,"Nantucket County, Massachusetts",680.0,4659,12287,14065,13193,0.14595406739643701,6166.0,True
48443,"Terrell County, Texas",70.0,436,659,862,755,0.16055045871559634,577.0,True
26027,"Cass County, Michigan",3423.0,20779,25458,51604,11912,0.16473362529476876,27501.0,False
37101,"Johnston County, North Carolina",13828.0,79387,85278,219042,39337,0.1741846901885699,105070.0,False
48019,"Bandera County, Texas",1495.0,8532,11463,21182,15482,0.17522269104547586,11292.0,True
37067,"Forsyth County, North Carolina",27915.0,153096,171040,383739,61794,0.18233657313058474,202626.0,False
37081,"Guilford County, North Carolina",41756.0,212825,233332,539557,95814,0.19619875484553037,281678.0,False
26021,"Berrien County, Michigan",12805.0,63512,76948,153938,19751,0.2016154427509762,84059.0,False
37033,"Caswell County, North Carolina",1905.0,8507,10493,22747,16247,0.22393323145644764,11259.0,True
37157,"Rockingham County, North Carolina",9416.0,38710,43586,91209,33309,0.2432446396280031,51233.0,False
37199,"Yancey County, North Carolina",2023.0,7859,11266,18538,14335,0.25741188446367225,10402.0,True
37121,"Mitchell County, North Carolina",1696.0,6479,8665,14989,11504,0.2617687914801667,8575.0,True
48285,"Lavaca County, Texas",2165.0,8206,10468,20379,4674,0.26383134291981475,10861.0,False
37115,"Madison County, North Carolina",2231.0,8447,11092,21414,15310,0.2641174381437197,11180.0,True
51195,"Wise County, Virginia",3750.0,14052,16723,36105,18354,0.266865926558497,18598.0,False
37161,"Rutherford County, North Carolina",7084.0,26273,32640,64680,51166,0.26963041906139384,34773.0,True
48051,"Burleson County, Texas",2155.0,7586,9375,17958,7763,0.28407592934352754,10040.0,False
35059,"Union County, New Mexico",418.0,1463,2091,4074,1583,0.2857142857142857,1936.0,False
37193,"Wilkes County, North Carolina",8042.0,27249,31743,66125,25695,0.2951300965173034,36065.0,False
48105,"Crockett County, Texas",383.0,1289,1855,2949,2093,0.29712955779674166,1706.0,True
37077,"Granville County, North Carolina",6395.0,21505,24344,61161,82528,0.2973727040223204,28462.0,True
37159,"Rowan County, North Carolina",16951.0,56618,63508,147067,22195,0.2993924193719312,74935.0,False
29097,"Jasper County, Missouri",14537.0,47481,53018,122788,4570,0.3061645710915945,62842.0,False
37021,"Buncombe County, North Carolina",32499.0,102921,130081,269449,223578,0.31576646165505584,136218.0,True
31165,"Sioux County, Nebraska",143.0,450,691,1162,2936,0.31777777777777777,596.0,True
48185,"Grimes County, Texas",3131.0,9769,12038,29442,10125,0.3205036339441089,12929.0,False
37169,"Stokes County, North Carolina",6242.0,18993,21285,44696,13632,0.3286473964092034,25138.0,False
37145,"Person County, North Carolina",5498.0,16139,18372,39131,15873,0.3406654687403185,21360.0,False
37135,"Orange County, North Carolina",19163.0,55534,61213,145919,29013,0.3450678863398999,73500.0,False
48441,"Taylor County, Texas",18703.0,53888,60980,143029,25935,0.34707170427553447,71322.0,False
37095,"Hyde County, North Carolina",700.0,2002,2939,4636,4280,0.34965034965034963,2650.0,True
48287,"Lee County, Texas",2223.0,6313,7886,17543,7882,0.35213052431490577,8355.0,False
37137,"Pamlico County, North Carolina",1811.0,5130,7206,12317,10719,0.3530214424951267,6790.0,True
17085,"Jo Daviess County, Illinois",3617.0,10074,13439,21942,3618,0.3590430811991265,13333.0,False
37197,"Yadkin County, North Carolina",5364.0,14850,17065,37280,16980,0.3612121212121212,19654.0,False
48371,"Pecos County, Texas",1846.0,5070,5818,15114,3830,0.3641025641025641,6710.0,False
51750,"Radford city, Virginia",1997.0,5467,6450,16379,276,0.3652826047192244,7236.0,False
55043,"Grant County, Wisconsin",7428.0,19863,22148,51842,7417,0.3739616372149222,26289.0,False
37171,"Surry County, North Carolina",10853.0,28990,33549,71429,19967,0.3743704725767506,38369.0,False
32007,"Elko County, Nevada",7290.0,19032,21838,53600,11916,0.3830390920554855,25189.0,False
37191,"Wayne County, North Carolina",18042.0,46949,52882,117480,27873,0.38428933523610725,62138.0,False
20021,"Cherokee County, Kansas",2982.0,7533,9168,19380,4837,0.3958582238152131,9970.0,False
48149,"Fayette County, Texas",3732.0,9310,13198,24564,2111,0.400859291084855,12322.0,False
16081,"Teton County, Idaho",1775.0,4317,5958,11813,7112,0.41116516099142925,5714.0,True
48389,"Reeves County, Texas",1724.0,4117,5064,14022,2922,0.41875151809570077,5449.0,False
16043,"Fremont County, Idaho",1866.0,4320,8564,13519,7374,0.43194444444444446,5718.0,True
48395,"Robertson County, Texas",2755.0,6309,8494,16912,7567,0.4366777619274053,8350.0,False
48275,"Knox County, Texas",551.0,1248,1815,3333,2566,0.44150641025641024,1652.0,True
37061,"Duplin County, North Carolina",9258.0,20289,23865,49312,12989,0.45630637291142984,26853.0,False
29209,"Stone County, Missouri",5816.0,12726,20102,31314,9723,0.457017130284457,16843.0,False
49023,"Juab County, Utah",1654.0,3594,3859,11943,1586,0.4602114635503617,4757.0,False
37085,"Harnett County, North Carolina",22060.0,47870,53252,134718,29527,0.4608314184249008,63357.0,False
29075,"Gentry County, Missouri",1088.0,2347,2934,6219,995,0.4635705155517682,3106.0,False
37025,"Cabarrus County, North Carolina",36290.0,76880,88031,226396,26906,0.4720343392299688,101752.0,False
49007,"Carbon County, Utah",3849.0,7998,9623,20338,4624,0.48124531132783194,10586.0,False
20019,"Chautauqua County, Kansas",637.0,1323,1983,3389,273,0.48148148148148145,1751.0,False
46127,"Union County, South Dakota",3359.0,6967,7298,16700,3566,0.48213004162480266,9221.0,False
31051,"Dixon County, Nebraska",1074.0,2215,2518,5579,627,0.4848758465011287,2932.0,False
37097,"Iredell County, North Carolina",35197.0,72296,79853,187839,33405,0.48684574526944785,95685.0,False
30007,"Broadwater County, Montana",1412.0,2872,3137,6977,2279,0.49164345403899723,3801.0,False
37185,"Warren County, North Carolina",3813.0,7686,11438,18803,8142,0.4960967993754879,10173.0,False
35039,"Rio Arriba County, New Mexico",7029.0,14076,19616,40285,12115,0.4993606138107417,18630.0,False
37003,"Alexander County, North Carolina",6903.0,13761,16035,36505,13411,0.5016350555918901,6903.0,True
20041,"Dickinson County, Kansas",4008.0,7903,8785,18492,4739,0.5071491838542326,4008.0,True
48399,"Runnels County, Texas",1920.0,3780,5008,9858,2430,0.5079365079365079,1920.0,True
20079,"Harvey County, Kansas",6745.0,13246,14585,33959,15871,0.5092103276460819,6745.0,True
37045,"Cleveland County, North Carolina",18853.0,36567,43782,99527,41519,0.5155741515574152,18853.0,True
48293,"Limestone County, Texas",4241.0,8195,10420,22222,7299,0.5175106772422209,4241.0,True
55117,"Sheboygan County, Wisconsin",25546.0,49035,52375,117741,11918,0.5209748139084327,25546.0,False
37071,"Gaston County, North Carolina",47215.0,90427,98616,228972,52626,0.5221338759441317,47215.0,True
37123,"Montgomery County, North Carolina",5038.0,9505,14926,25839,8564,0.5300368227248816,5038.0,True
48407,"San Jacinto County, Texas",5355.0,10064,14041,27666,19607,0.5320945945945946,5355.0,True
48021,"Bastrop County, Texas",17828.0,33259,36875,98435,29248,0.536035358850236,17828.0,True
48313,"Madison County, Texas",2203.0,4081,5084,13556,5319,0.5398186718941436,2203.0,True
29227,"Worth County, Missouri",418.0,773,1120,1982,1272,0.5407503234152652,418.0,True
37105,"Lee County, North Carolina",13067.0,24050,26560,63560,19796,0.5433264033264034,13067.0,True
37059,"Davie County, North Carolina",8950.0,16468,18845,43030,9461,0.5434782608695652,8950.0,True
35011,"De Baca County, New Mexico",405.0,741,1154,1695,105,0.5465587044534413,405.0,False
29003,"Andrew County, Missouri",3774.0,6865,7532,18069,5364,0.5497450837581938,3774.0,True
20127,"Morris County, Kansas",1258.0,2288,3003,5385,3406,0.5498251748251748,1258.0,True
48111,"Dallam County, Texas",1292.0,2333,3040,7165,3118,0.5537933990570082,1292.0,True
8089,"Otero County, Colorado",4206.0,7594,8735,18580,5476,0.553858309191467,4206.0,True
48245,"Jefferson County, Texas",51659.0,93193,108761,254942,90667,0.5543227495627354,51659.0,True
37057,"Davidson County, North Carolina",37592.0,67684,74958,169498,26329,0.5554045269192128,37592.0,False
39153,"Summit County, Ohio",127123.0,228635,246641,539361,46278,0.5560084851400704,127123.0,False
53053,"Pierce County, Washington",190282.0,341783,360816,918993,107403,0.556733365907608,190282.0,False
29145,"Newton County, Missouri",12246.0,21991,24636,59019,7559,0.5568641717066073,12246.0,False
37151,"Randolph County, North Carolina",31255.0,55894,62249,144403,29139,0.5591834543958206,31255.0,False
37023,"Burke County, North Carolina",19746.0,35195,39773,87799,35178,0.5610456030686177,19746.0,True
20209,"Wyandotte County, Kansas",34391.0,61282,68482,167989,34178,0.5611925198263764,34391.0,False
35051,"Sierra County, New Mexico",2974.0,5285,8115,11506,274,0.562724692526017,2974.0,False
48413,"Schleicher County, Texas",507.0,899,1296,2474,1146,0.5639599555061179,507.0,True
49039,"Sanpete County, Utah",4998.0,8617,10320,28816,6708,0.5800162469536961,4998.0,True
6075,"San Francisco County, California",209753.0,360842,408198,851036,131898,0.5812876549847301,209753.0,False
27173,"Yellow Medicine County, Minnesota",2324.0,3978,4526,9569,1654,0.5842131724484666,2324.0,False
48199,"Hardin County, Texas",12194.0,20845,24308,56576,20456,0.5849844087311106,12194.0,True
48193,"Hamilton County, Texas",1841.0,3131,4352,8244,1585,0.5879910571702331,1841.0,False
34027,"Morris County, New Jersey",112181.0,189607,197541,508816,133793,0.5916500973065341,112181.0,True
20143,"Ottawa County, Kansas",1406.0,2374,2680,5768,2990,0.5922493681550126,1406.0,True
51005,"Alleghany County, Virginia",3740.0,6309,7938,15159,3529,0.5928039308923759,3740.0,False
37103,"Jones County, North Carolina",2265.0,3815,4669,9263,4323,0.5937090432503277,2265.0,True
30019,"Daniels County, Montana",429.0,714,1129,1535,709,0.6008403361344538,429.0,True
39051,"Fulton County, Ohio",10239.0,16869,17701,42602,8286,0.6069713675973679,10239.0,False
